"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Tonga","TON","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220696580.056766","242796325.818603","248955185.835849","264380181.380894","283398794.646676","300081167.643864","305606963.690021","310467760.53814","322498180.974786","339853588.873255","359159468.198023","380257273.091429","399478206.613096","415476650.558932","425162787.127234","445342689.641136","455093035.999404","447850679.9068","470713194.503271","485166090.936467","508418596.72787","533494964.58507","548567513.093956","540775375.57121","562426453.526481","589540362.743573","616128365.322319","644791263.956946","662479516.83501","",
"South Asia (IDA & IBRD)","TSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1447428385987.67","1525618828982.56","1650476670486.44","1762786774709.66","1908919447156.49","2084036348993.79","2267384813423.74","2392312649130.5","2553362211866.45","2790203866944.45","2968427038382.6","3163503205536.82","3332627214481.36","3639566356428.02","4020355913496.7","4466197428156.46","4955494739341.68","5458421385983.17","5742010106467.7","6193347375100.33","6739242790266.13","7229347029623.45","7769522535367.27","8384770993134.52","9137246549619.44","9921703462720.92","10799820855922.9","11765424638587.9","12854020681898.4","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","875922992299.365","909669271846.854","928952884231.268","944482364196.798","974481665396.45","1028014520303.1","1100870200173.12","1160644685739.15","1203184202254.55","1248373430066.02","1320768640015.69","1410352135232.32","1524304962411.75","1621409880345.73","1776127983288.11","1945920926701.23","2129236283194.79","2332550861950.48","2509487152219.56","2617436294010.24","2802886703022.05","2994118746485.29","3178656485298.88","3405335275094.2","3641023571815.39","3796741171366.43","3899091712579.37","4086611116146.64","4299751547368.76","",
"Trinidad and Tobago","TTO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8646709960.92631","9217342457.2389","10378902519.5628","10553715651.7053","11163586612.4055","11831909445.4335","12908156824.1215","14118550704.2814","15437439079.5317","16917037904.6677","18488818865.025","19681973118.8801","21580105092.7864","25155123064.9469","27886037655.3174","30540031350.1529","35620049824.1395","38315846396.8998","40385991261.1923","38906709100.1099","40668093303.6236","41395401723.1008","42725092138.2062","44443969138.7116","44871556550.7824","46178226342.0617","43743814251.5704","43544654676.8748","44496002453.1227","",
"Tunisia","TUN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29997651032.2554","32222979724.8256","35529870316.0134","37168149917.2316","39168413839.5031","40930135341.7925","44658035136.5603","47899832308.6521","50756159293.9345","54606447918.37","58456542186.0298","62006535289.0172","63820379259.6766","68062414745.1881","74253294938.5757","79235751722.548","85914612403.1895","94141914565.4292","100040224584.662","103870765458.932","108770107000.275","108913333410.658","115439629854.504","120843246502.874","126788136377.403","129674667543.281","132747775726.663","137739272477.602","144597666057.49","",
"Turkey","TUR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","331137489469.25","345648326933.626","374697738176.833","414356491741.585","400127130740.588","437913578923.615","476442838251.895","520775915190.262","557854170080.213","545462780176.703","606080147578.058","591539991899.896","607794103384.818","634714714986.167","727742635914.981","807227201345.729","936568513681.422","1033243495040.45","1130486452128.92","1104759335921.93","1260360065600.91","1443295181748.46","1539111516640.65","1690856051423.94","1851026230617.97","2012361231281.84","2087369995248.83","2264001783834.81","2310620759900.52","",
"Tuvalu","TUV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13751039.23716","14729147.0553134","15484948.2966381","16503449.8785947","18589231.3191404","18029223.1680715","17264877.0135245","19319416.3850141","22565312.0652365","22533141.5966751","22813268.4494723","23694630.7685901","25967580.3909229","25568108.5654002","25901421.4411236","25698736.5947708","27042747.5294297","29532691.6386532","32510673.0485785","31306381.7315575","30806737.5016618","33814047.7894767","33140653.3073097","35265651.5014523","36417218.5226199","40171835.3421557","41843559.7749787","44384557.40288","46602386.8809315","",
"Tanzania","TZA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24576785800.4654","25934361603.3847","26680375620.8917","27641842945.8955","28674684836.3582","30321070014.6119","32279388585.5934","33993572230.3477","35651021335.5884","37924804903.7921","40525430145.8982","43928509487.621","47788575936.2533","51924106153.7519","57323198281.5297","63527944172.788","69725796747.8904","76445017835.1279","82363511063.7758","87364313981.4218","93982693990.5681","103307020772.387","110026428329.646","119549779545.883","130012446320.542","139497957569.367","150707644162.661","163993183600.43","177134867500.972","",
"Uganda","UGA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8707548750.08927","9501997382.13565","10050753551.0505","11145566657.3339","12112528865.4511","13791531043.6403","15318151286.2124","16376993511.0302","17373696628.8869","19044009899.65","20081454864.54","21585713715.3354","23841977529.6478","25856760160.6933","28360395425.3837","31095688409.9184","35491784600.9795","39511117779.8925","43787516825.6136","47122250933.5268","50358862770.6625","56239143509.149","59517267629.5387","62734038311.0458","67184895622.461","71426061390.6532","75659346317.4412","80075755457.3909","87072914178.4756","",
"Ukraine","UKR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","352363832727.853","333641630089.663","308147667780.254","270572501851.37","212971957471.752","190910230371.354","174965270073.364","172642884845.482","171268881516.937","173394184153.046","187729318405.244","209504035162.429","223989340954.766","249859595810.292","287655758602.203","305506718180.956","338169216566.983","373621965124.278","389665206081.223","334688483323.796","351571236296.306","378531847053.314","386712328550.02","393393623253.841","374570934204.386","341578206530.779","353742534230.775","369355686787.076","390972933044.285","",
"Upper middle income","UMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7055219638376.87","7392724435206.15","7682452523083.32","8286906683330.81","8727453380758.38","9245219051740.58","9885157864015.6","10576368972069.6","11026798571530.3","11550965239225.9","12558383541085.9","13288420132972.5","14133531274640.2","15259183234691.7","16974355263918","18877037069180","21455978589464.1","24112915702405.4","26549531363141.1","27485204749194.5","30006253493194.5","33003952661869.5","35429795864813.2","37790817105885.4","40107359988552.4","41769413116211.7","43943542005103.5","46971869960532.2","50244605451262.7","",
"Uruguay","URY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19860060986.9647","21258256554.3285","23467255228.8414","24661689495.2649","27022357126.3784","27189592710.725","29231836389.8917","32277638750.2238","34115937922.3443","33937372671.7745","34026424562.9589","33436058357.2886","31338766138.0013","32177809581.7954","34697684451.7594","38447620484.1499","41234616725.3025","45112119242.6545","49289890295.523","51773210817.7207","56463651175.3522","60618737179.4844","63967246300.357","68108383013.7537","71644540926.5298","72679122061.4641","74715447126.1705","78108553382.3742","81307488149.8029","",
"United States","USA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5963144000000","6158129000000","6520327000000","6858559000000","7287236000000","7639749000000","8073122000000","8577554463000","9062818211000","9630664202000","10252345464000","10581821399000","10936419054000","11458243878000","12213729147000","13036640229000","13814611414000","14451858650000","14712844084000","14448933025000","14992052727000","15542581104000","16197007349000","16784849190000","17521746534000","18219297584000","18707188235000","19485393853000","20544343456936.5","",
"Uzbekistan","UZB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51262359995.1204","52735187795.8394","47896033276.8362","47903115578.2066","46381875044.9198","46928234878.1832","48599892927.7836","52008718285.8524","54855632779.3731","58040488814.5419","61613580202.9796","65586790008.916","69271523010.3012","73544416724.0476","81150200578.7234","89493608346.3918","99072215118.0656","111370797677.133","123788554573.708","134774367421.584","146703171945.989","161426817074.781","176657350905.226","193391395528.886","211197186460.795","229353083132.826","245991189283.027","261850539437.46","281968100008.375","",
"St. Vincent and the Grenadines","VCT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","389007409.101584","406730223.704637","442527931.825007","472270331.919923","476336568.872055","524099382.630532","540565137.076966","569164646.972749","599108579.150385","624234364.305175","648650022.48881","674208003.320785","728167594.074418","798724799.799941","854319180.091963","902848329.304725","1001685222.91536","1062974629.84179","1100821029.47338","1085930075.18024","1061742586.42481","1079375927.09453","1115284412.80612","1155656277.28835","1191815589.3381","1220584138.73952","1257344658.80559","1294061008.79738","1354257780.40151","",
"Venezuela, RB","VEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186253851307.794","211287644183.422","229199542122.125","235276064681.208","234654229852.438","249041710636.331","253100022455.529","273867340546.866","277764158523.196","264951296741.863","280861196253.257","296763870302.835","274761916556.548","258160174682.844","313590089286.596","356722064217.883","403799050287.121","450942602358.383","483977065977.007","472050102501.574","470440936318.308","500326029131.469","538609492622.284","555422618569.454","543891085573.655","515507818821.517","432340171380.278","371516351335.191","","",
"British Virgin Islands","VGB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64308647118.1048","70446380658.0908","78281421013.3473","86605300994.3679","96273142037.5128","107669339687.214","119881268274.687","131889833684.525","141062581722.851","149930215033.884","163685591906.632","177635131999.313","191850497840.531","208895034921.928","230685959963.66","255824460674.326","281957764998.361","310174129258.901","334110365651.463","354829880524.823","382021685010.335","414339040368.18","444444304892.506","476764064602.33","514851554632.084","555113228680.847","596037585309.602","648742261437.579","711567123361.749","",
"Vanuatu","VUT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242576330.733273","258652449.798242","271404001.55709","279920136.725276","311789475.748351","321547882.87645","335059713.190119","357583614.450072","377162748.864871","383889164.817897","415713210.881648","410011287.525679","395208638.01631","419831161.670638","448313536.300152","486792177.033931","543978270.957659","587489825.996301","637538585.650238","663680351.951122","682351771.00259","705126498.576747","731260266.263614","758745551.255215","791121205.809882","801180156.426907","838289209.40508","891809044.185396","942766130.317335","",
"World","WLD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29039471190369.8","30503296347218.2","31892055779520.7","33439864752544.9","35263892655798.7","37260671095165.5","39459808050825.8","41721239544983.5","43336801765230.3","45483504356690.7","48835383594227.9","51171870845405.9","53652418525238.3","56648036552367.6","61232684879750.2","65989348351897","72259982663664.4","78244767317342.5","82856139261179.1","83680855944967.7","89143486404915.4","95200877102129.8","100298957844252","105872807328103","111323111120780","116039125949902","121318094237841","128566769300564","136031366329973","",
"Samoa","WSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","390351280.734365","394270282.806472","402448869.546494","428875304.983112","426898185.224013","464936555.964143","507438479.348983","519509989.190615","536888173.173882","556542552.41758","608350722.926954","664838580.29461","704692131.655235","750190093.549073","806017206.80999","865669788.900169","909425871.204027","992899929.44754","1022427248.95514","980685858.253972","996867102.909396","1060162940.84613","1036316809.05528","1050086560.97696","1070790246.76862","1128476024.36412","1232699332.45341","1268886983.27148","1271615568.1285","",
"Kosovo","XKX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6269749691.00296","8135564246.21934","8206321475.81112","8858584344.72594","9334703388.81257","10206200979.0612","10988558066.6236","12105884140.0159","12667494675.3686","13223206740.5137","13819895669.6535","14726113710.6478","15430222083.9955","16241354871.3332","16750980646.744","17623441257.6909","18541327718.5766","19692223797.6807","20941135071.643","",
"Yemen, Rep.","YEM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26031651343.2917","28605681884.3866","31658923688.3756","33706010100.0857","36739843218.35","39636809152.7144","42233363346.0759","45209002778.9512","48463970328.952","51019885079.229","55384934787.0959","58752616492.5678","62030566295.5032","65550234059.848","69989205411.599","76204855861.0003","81000089918.2714","85952748321.3379","90820812225.9162","95051294433.0704","103565332355.489","92285415711.8955","96306045015.4778","102722997220.512","104468909379.251","87975910370.5125","76823303514.7975","73631685331.0732","73387720841.4075","",
"South Africa","ZAF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","236424951601.861","241931530095.064","242156889126.376","250952089650.798","264512817662.36","278431028116.29","295720938189.881","308641658411.242","313676063581.389","325841835664.719","347117247846.765","364308723405.084","383765274287.691","402419879949.411","432075742534.71","469045767307.083","510319846853.182","552118880341.018","580819392045.531","576245642791.057","600680773623.637","633367869300.09","659802443961.335","688066595390.516","714033031262.742","730283277335.049","741215453544.661","765988185226.929","790822889195.294","",
"Zambia","ZMB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12199338329.9301","12607333043.3268","12671446384.2653","13853388318.1717","12928778677.7831","13582361975.7262","14691150060.5253","15514466639.5156","15628565090.317","16591461734.5893","17623437548.8186","18967562177.6084","20135784148.7529","21934119883.4573","24108654103.405","26658367541.819","29635862223.1377","32973774527.159","36228365236.0675","39870399068.1922","44488769319.6354","47945443548.246","52577537615.6242","56207007056.8414","59959700256.3458","62370347791.4754","65421373555.8453","68933607043.6669","73292481292.9789","",
"Zimbabwe","ZWE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19087966758.2323","20825088061.8703","19379385814.7817","20047131796.9257","22366140716.3301","22871206296.9107","25702989877.6229","26847083719.2474","27932566588.6934","28104121338.6725","27853403697.4027","28874124435.7513","26722152399.4411","22592619403.9142","21853461831.7403","21247238430.477","21132494319.324","20907393833.4342","17548098575.7464","19807160245.4491","23980497316.3334","27956299245.4411","33240849287.3402","34497128161.088","35985261667.172","37017407957.1699","37705065647.726","40229128005.9604","43747235742.3986","",
